1 0.631260348454816 4 7
1 0.684553257888183 6.5 15
1 1.19115224567941 7 1
1 0.617347152845468 9 7
1 1.34193204645999 4.5 180
1 1.6109843768063 4.5 90
1 2.21284599747742 5 365
1 1.03654113481753 9.25 180
1 0.600102937023621 1.5 365
1 0.650130331516266 0.5 90
1 0.825043884047773 8.5 30
1 0.65825541364029 9.5 365
1 1.76864314812701 9 180
1 1.00319768884219 9 1
1 0.939670752442908 8 7
1 0.708270129689481 7.5 1
1 0.826087140245363 5.5 90
1 0.737540167290717 5.5 15
1 0.823180150357075 3.5 30
1 0.711107086215634 7.5 30
1 0.976213396585081 6.5 180
1 0.695886896050069 6.5 7
1 3.71235561271897 2.5 30
1 1.68319545511622 4 15
1 1.48951566766482 1.5 7
1 1.39536149462219 7 15
1 1.45184252748732 7.5 7
1 2.99992362735793 4.5 90
1 1.45329602243146 9.25 15
1 1.48419946839567 3 1
1 1.47028002794832 4.5 365
1 1.66140842600726 4.5 1
1 1.35928976471769 4.5 15
1 1.7757427842007 2 1
1 1.06801179092145 1.5 90
1 3.27027278312016 8 30
1 1.89097308693454 3.5 30
1 1.21446008625207 4.5 30
1 2.49224123486783 6 365
1 1.4578180067474 8.5 7
1 1.327485544316 7 90
1 1.23268114728853 8 365
1 1.44921355810948 2.5 1
1 1.76219162286725 9 1
1 1.69505917368224 5 365
0 1.80571677826811 0.5 180
0 2.62815765361302 5 180
0 4.40766533691203 0.5 15
1 1.26964308624156 2.5 180
1 2.67250298475847 6 180
1 2.34053560456959 5 15
1 1.2892636078177 2 90
1 1.93315191060537 2.5 7
1 1.14106387377251 7.5 365
1 1.33427365252282 9.5 30
1 1.16566431359388 5.5 180
1 1.44557574554347 5.5 90
1 2.25064984656637 8 1
1 1.91750548267737 3 180
1 1.46342822560109 9.5 7
1 1.58152386039728 6.5 180
1 1.34420269838302 7.5 15
1 2.54603775462601 5 1
1 1.55226408632006 9.25 90
1 1.3738899177406 8.5 15
1 1.64794510829961 3 365
1 2.59150543133728 9 365
1 1.97316513239639 1.5 15
1 1.42878161504632 4.5 7
1 1.59293477685424 9.25 180
1 1.52320022456115 2 7
1 1.57789148145821 7 1
1 1.68055259971879 9.5 1
1 1.35993214003975 6.5 7
1 1.88115603412734 3.5 7
1 6.4454127366771 4 180
1 2.35878353187581 4.5 90
1 2.54934381420026 9.25 30
1 1.41855371970451 2.5 180
1 2.85813194955699 6.5 365
1 2.4208624069579 9 365
1 1.58415071672062 8.5 7
0 1.79670661891578 1 180
1 1.47909759543836 9.5 15
1 4.86663195182336 1.5 30
0 1.87283413403202 1 365
1 4.37594292277936 5 180
1 1.54678306699498 9.25 90
1 1.74971028207801 3 7
1 1.43955226917751 7 90
0 5.64579942973796 0.5 15
1 1.58838532259688 9.25 1
1 1.7400031092111 3.5 1
1 1.77697893412551 3.5 30
1 2.40621938864933 5 365
1 1.57080120325554 6 15
1 2.3616087154951 7.5 15
1 1.07686618639855 8.5 1
1 1.86356799054192 7.5 180
1 2.38399465091061 3.5 15
1 2.36476474662777 8 365
1 4.29812856868375 4.5 180
1 1.87418167327996 5 90
1 1.27378230181057 4.5 30
1 2.74004265398253 4 1
1 1.8599211218534 8.5 90
0 2.48928171995794 1.5 180
1 1.44949489919236 5 1
0 1.56548923015362 0.5 365
1 1.89638407283928 6.5 15
1 2.38612463226309 7.5 365
1 1.26665791246341 7 1
1 1.82031330891186 3 1
1 5.32991860125912 9.5 180
1 2.24320004350739 9.5 30
1 3.42992086528102 9 15
1 1.43477822502609 5.5 15
1 1.25685957545647 9.5 90
1 1.21650403522654 8.5 15
1 1.22185857180739 5.5 1
1 2.71969040407566 5 30
1 1.49830244469922 5 7
1 3.26131846936187 1 30
1 1.34821211063536 9.5 180
1 1.35149764316157 0.5 7
1 0.924844198336359 5.5 30
1 1.53377979627112 8.5 180
1 1.49814577511279 9.5 1
1 1.98243429459399 4.5 365
1 1.0421492405585 2.5 1
1 1.44962500431575 5 30
1 3.33192240179051 8 180
1 0.986422576126642 5 7
1 1.38552904652897 8.5 30
1 1.55073452054057 9.5 365
1 1.5945983720012 7.5 90
1 3.4385995734483 0.5 180
1 1.61489417258417 8.5 7
1 0.889277493755799 7.5 30
1 3.50834076682804 2.5 365
1 1.76115923392354 6.5 180
1 1.97356057964498 5 15
1 1.80315904977033 4 90
1 2.97494555055164 1 15
1 2.26796832191758 8 1
1 1.82576595258433 6 180
0 2.98059048416326 0.5 30
1 1.55610565986717 7 15
1 0.791194205346983 5.5 1
1 1.1961197872879 7 1
1 1.75175483484054 6 30
1 0.96840074803913 9.5 7
1 0.669949180504773 3.5 90
1 1.92963846767088 7 180
1 2.74081573821604 9.25 7
1 1.248156717862 5 180
1 2.13192360923858 9.25 15
1 1.82377754733898 2 30
1 2.35330311633879 5.5 90
1 3.13261066109408 6 7
1 1.48585310194176 9.25 90
1 1.08553795161424 9 1
1 1.81337487039855 9.25 365
1 1.9011994729517 2.5 30
1 5.4549028663896 9.25 1
1 1.89770263276296 4.5 30
1 1.35055521089817 5.5 7
1 4.7945404133643 3 15
1 1.57639844174264 3.5 180
1 0.909409681800753 6.5 365
1 1.63253957114648 9 180
1 1.36131680908147 7.5 1
1 1.46948671858991 7.5 180
1 0.659218674758449 9.5 15
1 0.543151895515621 8 7
1 0.43260145408567 1 7
1 0.529082124703564 3.5 7
1 1.24028852552874 7 90
1 0.589844854897819 5.5 1
1 2.29206494387472 6 90
1 0.494224508351181 8 180
1 0.576256261905655 9.25 30
1 2.56962965312414 1 90
1 0.62014214968076 8.5 1
1 0.49624460976338 5.5 7
1 2.03450382698793 5 365
1 0.957857400528155 4 365
1 0.510988150141202 3 15
0 1.05735795974033 3.5 365
1 0.707335546030663 7.5 365
1 0.526376179012004 6.5 7
1 0.61599568935344 3.5 180
1 0.524154731596354 1.5 90
1 0.751954067731276 3 365
1 0.524957097019069 6 15
1 0.445467072946485 8.5 7
1 0.634383381577209 9 30
1 0.942969265335705 2 90
1 0.623696344846394 6.5 365
1 1.08627722662641 1.5 30
1 1.70864052185789 6 180
1 0.811125952925067 9 1
1 0.533996235695668 8 365
1 1.20313912647543 0.5 7
0 0.64271222462412 0 1
1 0.509587180276867 5.5 15
1 0.612462926830631 3 90
1 0.505465473048389 9.25 1
1 1.29691264388384 1 1
1 0.553927077737171 2 7
1 0.7304815853131 8 1
1 0.635602023103274 0.5 365
1 1.26825660601025 9 15
1 0.540268753189594 6 7
1 0.566640253236983 5 15
1 0.760097563790623 2.5 180
1 1.23807794536697 2.5 7
1 0.777781299606431 8 7
1 0.486369598249439 7.5 90
1 1.89210780919529 9.25 15
1 0.628088827710599 9 7
1 0.456633778114337 9.5 365
1 3.25337963993661 8 180
1 1.98237422294915 2 7
1 4.14675288018771 6 30
0 2.38041419326328 1 7
1 3.88756922213361 3 365
1 1.92727363295853 7.5 30
1 4.45460582815576 5.5 90
1 3.37767534388695 2.5 30
1 1.98094246245455 2 15
1 1.80818787054159 5.5 7
1 1.83120833279099 4 1
1 1.39119088475127 7.5 1
1 1.57478737167548 2.5 1
1 2.52057065151166 3.5 1
1 1.57574278418906 3 15
1 1.94924751820508 1 1
1 3.74876724602655 3 180
1 2.111375446897 9.5 15
1 2.22504569531884 9.5 30
1 1.33023435529321 9 365
1 2.84084366098978 2 90
1 2.7185152315069 2 30
1 2.43672346312087 5 180
1 2.01416636852082 8.5 7
0 2.09488559956662 0.5 7
0 1.81934401043691 1 365
1 2.34439408278558 2.5 15
1 3.12795585475396 4 15
1 1.83952510100789 9.25 30
1 1.96866397699341 4.5 1
1 4.38171796163078 6 365
1 2.6523505714722 5.5 180
1 2.90805036982056 3.5 365
1 1.52995452354662 2.5 7
1 2.01798198150937 6.5 7
1 2.10805157723371 8.5 90
1 1.85035341209732 7.5 7
0 2.74599337996915 0.5 180
1 2.15517228364479 9 7
1 1.43103536241688 9.5 365
1 1.92167850735132 7.5 180
1 2.95244309399277 8.5 365
1 1.51752450037748 4.5 180
1 2.37203101383056 4 7
0 1.98315243888646 0.5 365
1 3.40151839656755 4.5 365
0 2.41837863624096 0.5 30
1 1.43660573463421 9.25 180
1 2.93984070420265 5 90
1 1.43661147006787 8 7
0 1.4376843093487 3 365
0 1.44160980226297 2 90
1 1.33482939167879 1.5 15
1 1.58534611442883 9 1
1 1.57352767602424 8 15
1 1.60415581827692 7.5 1
1 3.72401526849717 2.5 1
1 1.70842800670653 5.5 30
1 1.65786781496718 4.5 30
1 1.68495836484362 5 30
1 1.11868035336374 5 15
1 2.98266492187395 9.5 365
0 1.48307410409325 0.5 90
1 1.38220245992125 9.5 1
0 1.6111947788886 2 365
1 1.4273637405131 9.5 30
1 1.61976904071344 9.5 15
1 1.32094466607668 9.25 1
0 3.54894414081355 8 365
1 1.45796682770015 4 30
1 1.62075162140536 3 15
1 5.50743123820575 9.25 90
0 1.87687433682731 7.5 365
1 1.76387302823423 3.5 7
1 1.9974824199453 3.5 30
1 1.40530352083442 7 30
1 1.27217485409346 6 15
0 1.58293750876328 4.5 365
0 1.96370156714693 1 365
1 1.49061144895677 7 1
0 2.11332219440374 6 180
0 2.48946918002912 8 90
1 2.3543904452672 3 1
1 1.33608667236695 7.5 15
1 2.50287302974903 2 1
1 1.96732881436765 0.5 7
1 2.12167458314798 5.5 1
0 1.5333426912548 0.5 180
1 8.56738164127455 9 90
1 2.45797528002004 1 1
0 1.69141290878179 1.5 180
0 4.49108115572017 7.5 90
0 1.60322546075622 3.5 365
1 1.35890035485499 9 15
1 8.15363849181449 3 30
1 3.519394573319 0.5 1
0 1.46625642789877 2.5 365
0 1.58806685170566 5 180
1 2.06179300602526 1.5 1
1 1.50215096122702 6 7
0 2.41373198035581 8.5 30
0 2.36784712191729 6 365
0 2.76141491621092 5 180
1 2.21173512280802 7.5 1
0 1.36676824527967 1 90
0 1.77823470547446 0.5 365
1 1.52406266177422 5 30
1 1.69338018327835 9.5 15
0 3.29598470132623 4 365
1 1.27784242786583 8 1
0 1.3156462769839 4 90
0 1.28752635685669 0.5 180
1 2.46713244916464 6 30
1 2.28568918754172 2 1
1 3.50706809088297 8.5 1
0 3.43847127951449 6 90
1 1.8365882262442 8 15
0 3.03964796139917 0.5 15
1 1.34668405426783 9 1
0 2.33244946351624 1.5 180
1 1.52411065880733 9.25 180
1 3.05347895450541 8.5 180
1 1.80747908432386 7 7
1 1.91972964692104 9.5 365
1 3.96393128878844 5.5 30
0 2.87534024310298 7 365
0 1.92380486642651 5.5 90
0 2.92121393242269 4.5 30
0 1.14275101466046 2.5 180
0 1.4515255659644 3.5 90
1 1.71032736086636 6 7
0 1.94580833487271 3.5 30
1 1.39486703464354 9.25 30
1 1.49957934679696 8.5 90
1 3.83706910214096 7.5 30
1 1.64507011641399 9.5 180
0 2.10563059494598 5 90
1 2.5581064417056 2.5 1
0 1.5325339865667 4 180
1 2.72649632248795 6.5 30
0 2.2677832768095 5.5 180
1 3.4371536252147 7 1
1 1.6830611237674 8.5 365
0 1.58695537333551 4.5 90
1 1.83959724757006 8.5 7
0 1.50811255454028 2.5 365
0 2.66942725054105 7.5 180
1 1.27886606262473 7.5 15
1 2.08184459527547 9 7
0 1.87400145801075 0.5 7
1 1.80798083729678 7.5 180
1 1.22689510170676 2 30
1 1.45282029531972 8 30
1 1.98770513948603 5.5 180
1 1.66525341226225 8.5 180
0 2.09747048089412 2.5 180
1 2.12316625335643 8.5 30
1 1.19764149021103 8 7
0 1.74061071306187 1 90
1 1.74774299397632 4.5 180
1 1.62687336707222 9.5 90
1 1.38166291090238 1.5 7
1 1.88708977762781 5.5 1
1 2.05164058762057 9.25 7
1 2.49028265591187 9.5 15
1 1.6460913126366 4 15
1 1.00659646178246 8.5 7
1 1.68732493430571 6.5 15
1 1.93686662027949 7 30
1 2.93856071434493 9.5 365
1 2.65755240839371 4 180
1 1.90352176557644 2 1
1 1.62831177730459 9 365
1 1.87718451950605 9 1
1 2.84265120287546 5.5 15
1 2.27626683490917 2.5 7
1 2.58625344697702 6 1
0 3.48048878779628 2 180
1 1.42052111806515 4.5 7
1 1.44504291835801 4.5 1
1 1.41142879567451 0.5 30
1 1.46582485204635 3.5 15
1 2.26106647628694 7 180
1 1.30032798168304 7 90
1 2.71805710473518 2.5 90
0 1.51495478743072 1 365
1 1.76999926041935 9.5 180
1 1.20158632649964 9 15
1 1.86777855425407 5 180
1 2.11324590173899 6.5 365
1 2.19992906056541 9 90
1 1.33852962174206 6.5 180
1 1.81434636858012 5.5 30
1 4.71246315300141 3 180
1 1.56862756344162 3.5 1
0 1.34028861784327 0.5 15
1 2.15246937152188 8.5 365
1 1.79832130130126 9.25 15
1 1.81814842039057 2.5 1
1 5.31389280900521 2.5 15
0 1.64306506655521 0.5 90
0 2.04270282263496 1.5 90
1 1.6549943625796 4.5 15
0 1.59097348525574 2 365
1 1.66663718403652 9.25 15
1 2.15466638089492 8 90
0 1.8937366516875 2 180
1 1.87005163485264 9.5 365
0 2.8218384784559 3.5 30
0 1.58191104798607 3.5 90
0 2.4749452483411 3.5 180
1 1.3854323607593 9.25 7
1 1.5878983362436 9.5 180
1 1.87184776095455 9.5 90
0 1.45187514055942 3 365
0 2.13388052289883 7 90
1 1.56415777533948 8.5 90
1 1.42313078363986 7 1
0 1.98029966628201 2 90
1 1.56093259697081 5 1
1 1.4728394036847 6.5 7
1 1.31452583025566 9 7
1 1.50352508614742 9.5 15
1 1.89209176242184 4 15
1 2.21394397595941 5.5 180
1 3.13626348415346 8.5 1
1 1.69097182496989 3 15
1 2.43744817270635 3.5 1
1 1.8829662343378 9 15
0 1.75408045135555 5 90
1 2.29080881520531 6 30
0 2.55217082215859 8 365
1 1.47514387875708 8 1
0 1.67998345752858 1 15
1 1.48859188241477 8.5 7
1 1.56420939509917 5.5 15
1 1.57881748491127 4 7
0 2.55347308905039 6 365
1 1.51278072017158 9.25 90
0 1.39425330207996 3.5 365
1 3.00764847850041 5 30
0 1.44728430261239 0.5 180
1 1.94878052093554 5.5 1
0 1.69148862629481 2 30
1 2.64479870558171 5 15
0 1.43280118695293 1 90
1 1.74844514344113 2.5 7
0 2.44426198083966 4 90
1 1.40883512920846 5.5 30
0 1.90147387995057 4 365
0 1.84383513675493 5.5 180
0 2.07499958492917 5.5 365
0 2.13858878824976 0.5 180
1 4.58611549241687 7.5 30
0 2.51299172725339 3.5 7
0 2.24161216656648 2 365
1 3.62581893539755 0.5 7
0 2.71882385436402 3.5 90
1 2.20582790093249 2.5 15
1 2.56660986481074 7 180
1 3.46103236498311 9.5 90
1 3.05608954669515 9.5 1
1 2.06983428850072 7.5 7
1 2.86000208290352 4 30
1 2.58925041167458 9 90
1 2.5144974544819 9.25 180
1 2.74725939834389 8.5 1
1 3.2366370481941 3.5 15
1 1.7396284282986 8 30
0 7.89790758855816 3.5 180
1 4.41070793027393 9 180
1 1.89967352766689 5 15
1 2.0747589945895 6 15
0 3.9455788884261 6.5 180
1 2.56825686716547 0.5 1
1 6.75495557229078 9 30
0 2.63855845032231 1 15
0 3.20094123045055 2.5 30
1 2.15921073087156 3.5 30
1 2.13666557490433 6 7
1 1.74488277635828 7 7
1 4.12429434129444 2 15
1 2.00976186990374 1.5 30
1 5.9288667651781 5.5 1
0 2.50797796953339 2 180
0 2.15173914815386 1.5 365
0 4.53728833257628 3 30
1 2.15326238383568 1.5 15
1 4.00218916075755 5 90
1 2.52328851067796 6.5 7
1 4.46402419789229 0.5 90
1 3.68932361513362 8 90
1 2.9271177307819 9.25 365
0 2.43542654976045 4.5 180
1 2.35871023052459 9 1
1 4.22166369576371 7 30
1 2.82877122334321 3 1
0 5.44011941974532 2 1
0 1.38392361483056 4 365
0 1.76203200727105 3 365
1 1.11327984681702 8.5 15
1 0.865242727013538 9.5 7
1 0.858734809386078 6.5 90
1 1.16023954836419 5.5 15
1 1.41140339066624 2 1
1 1.53152199962642 2 180
1 1.91077128439792 9.5 30
1 1.71548062717193 9 90
1 1.43533739805571 4.5 180
1 1.32624170850613 7.5 1
1 2.05207752870046 9.5 180
1 1.36864112844341 2.5 30
1 1.5090973196202 3 7
1 1.94547887032968 8.5 90
1 1.39723412744934 5 7
0 2.76646751596127 0.5 180
1 1.14515925516025 9 15
1 2.68719764400157 5.5 365
1 1.3343953966687 1.5 30
1 2.81488281278871 1 1
1 0.904578816174762 9 365
1 1.20917858180474 8.5 1
1 1.17446858092444 6 180
1 1.33157416200265 3 15
1 1.28227017322206 9.5 15
1 0.972599369590171 9.25 365
1 1.28448435640894 5 90
1 0.536615677556256 3.5 180
1 0.930132935522124 9.25 1
1 1.57530758582288 3 30
1 1.61591513233725 6 7
1 1.25148563089897 7.5 7
1 1.32599961239612 5 30
1 1.25505820871331 8 1
1 2.10958561717416 2.5 180
1 1.46620797202922 7 90
1 1.27929287409643 1.5 7
1 1.24876944540301 2 90
1 0.964998698938871 7 30
1 3.69741337519372 8 180
1 1.58848280602251 3 365
1 1.17940257201553 3 180
1 1.07413664966589 7 7
1 1.45349158730824 9 30
1 1.37282438008697 6 30
1 5.14786970519344 0.5 30
1 1.39274085997022 6 1
1 1.48999436717713 3.5 30
1 1.29906385479262 0.5 7
1 0.900259423186071 9.25 90
1 3.65421159681864 6 30
1 3.51620081780129 2 15
1 1.47652090387419 7.5 90
1 2.20763031381648 5 180
1 2.3118904204166 5.5 90
1 1.50307389604859 8 90
0 2.37992999138078 1.5 180
0 1.58786035946105 0.5 180
1 2.23525040043751 6 180
0 2.03403231289121 1 365
1 1.38786724198144 4.5 7
1 4.06686803104822 5 30
1 1.93709546254831 5.5 15
1 1.60706745545031 9.5 30
1 3.23073358740658 7.5 365
1 2.24223617109237 7 90
1 1.78197223201278 9 7
1 1.48302368979785 5.5 7
1 3.38317896940862 9.25 7
1 1.7588191505929 9.25 180
1 2.53624015694368 9 1
1 1.75687211830518 4 90
1 1.68022847591783 5 15
1 1.68831424435484 8.5 15
1 2.41318258573301 2.5 90
1 1.75545485995826 9 90
1 3.30847783130594 6.5 15
1 2.04778651107336 9.5 180
1 1.90332848939579 9.25 1
1 1.59640134099755 3 30
0 2.01053419924574 0.5 365
1 3.52710057611694 3.5 30
1 1.74931944429409 7 7
1 1.61638996671536 8.5 365
1 1.61098023565137 5.5 1
1 1.42733373702504 3 1
1 1.88236846061773 9.5 90
0 2.69322861416731 1.5 30
1 2.63727935898351 7 30
1 1.22668376029469 7 15
1 3.23554139875341 5.5 180
1 3.33657184671029 3.5 90
1 1.50369664453319 2.5 7
1 4.32793215513811 4 180
1 2.24030030783615 9.25 90
1 2.14992993700434 9.25 365
1 2.55533888321952 1.5 1
1 1.85738999870955 8.5 30
0 3.85265614444506 8 180
1 2.21158173278673 6 90
1 0.697280554377357 5.5 180
1 0.556466350753908 3.5 180
1 0.949202380870702 7 30
1 1.71869096643059 2.5 30
1 1.09430126294319 6 90
1 0.848839357466204 2 30
1 0.756333288460155 3 90
1 1.4968382610823 7 7
1 0.861190183088183 7.5 180
1 1.28500235757383 8 30
1 0.822343719715718 6 1
1 1.84078377558035 3.5 7
1 1.53685203823261 1 30
1 1.91036618092039 1.5 90
1 1.14039944045362 9.5 30
1 1.2922259982297 2.5 1
1 1.67805444083933 7 365
1 0.869153997875401 9.25 90
1 1.21087385826104 8 365
1 0.808620009935112 6 30
1 1.71090555415139 7.5 30
1 2.25903075827227 4.5 90
1 1.10549896248267 8.5 7
1 0.901147511380259 9.5 90
1 1.68678227711644 0.5 1
1 0.869159733309061 2 180
1 1.84217054554028 1.5 1
1 0.64874632252031 1 90
1 1.45471685923985 4 1
1 1.33208008852671 1 1
1 1.1959583836142 2.5 180
1 1.91895425348776 6 365
1 1.01888621301623 8 7
0 2.42980178909784 0.5 90
1 0.578926047193818 6.5 1
1 1.45388491802441 5 90
1 0.92034253278689 9.25 30
1 1.15156363294227 2 1
1 0.848519380073412 1.5 30
1 3.12820649046626 6.5 180
1 1.28420664019359 1 15
1 0.776260937345796 9.5 1
0 2.51047593921248 1 365
1 1.8503043105884 6.5 90
1 1.10937099084549 4.5 7
1 1.80319458188023 2.5 90
1 1.18377931944269 9.5 15
0 3.07193786159041 1.5 365
1 0.6498442072334 9.25 15
1 1.60917930626601 6 15
1 0.609441557402533 8 7
1 0.652022899784242 7 15
1 0.581330306592918 0.5 1
1 1.04778224376241 2 15
1 0.75435136648548 7.5 30
1 1.20879314274316 4.5 180
1 1.22623392736114 5 30
1 1.53057133240418 1.5 365
0 2.81195612635611 3.5 90
1 0.543570718100909 8.5 30
1 2.01619406555665 1.5 30
0 2.34255311762763 6.5 365
1 1.33013150923944 5 180
1 1.34117055750676 8 30
1 0.740679416608145 9.5 180
1 0.996454850204827 9.25 90
1 1.08450310094941 6 7
1 0.623149731562989 6.5 1
1 0.539719171248635 2 90
1 1.42742781934339 5 30
1 1.82530326516644 5 1
1 0.684882248441227 1 30
0 2.61523925384017 0 1
1 0.577829833413489 5.5 15
1 2.07532930136949 6 1
1 0.736179455096135 6.5 30
1 0.74299958191159 8 1
1 3.88622345250633 7 7
1 0.951539758414128 4 30
1 1.5133838158963 1 15
1 2.44390503804288 6 30
1 0.844230754717501 9.25 180
1 2.00398708604325 7.5 15
1 1.553616315417 1 180
1 0.768801232833084 7.5 365
1 0.69823029285817 9.5 1
1 0.531185635864858 2.5 30
1 0.645697234427189 8 15
0 2.9377226095371 3.5 180
1 0.987572656100383 5 7
0 6.34375666941878 3 90
0 1.67141194707028 2 365
1 2.36630417228298 9.5 90
1 3.27164076378904 2 1
1 0.636225188252865 2.5 1
0 2.27571267502754 1.5 90
1 0.669933392600342 6.5 180
1 0.957364321194746 2 30
1 1.22328376140877 7 1
1 1.58266003963536 1.5 7
1 1.89581896311029 6 180
1 2.3442991280499 6 30
1 2.2509850740862 9.5 90
1 1.77161374651223 1.5 15
1 2.00359224136264 5 30
1 2.24010843135329 1.5 180
1 1.68082452504677 1.5 7
1 1.45004324273759 6 1
1 1.63094489531977 9.5 15
1 2.74755508732233 9.25 1
0 3.96451076842277 2 365
1 2.24037166114067 4.5 365
1 2.17894403197533 1.5 90
1 2.10237827509081 3.5 180
1 1.21928490247228 9 15
1 1.35677326165023 9.5 30
1 3.26268400803565 5 90
1 1.80267365392865 4 7
1 2.57874027038452 5.5 1
1 1.62219491984615 2.5 180
1 1.43984640904273 7 7
1 4.17212420702708 8.5 15
0 9.24192356978165 4 365
1 2.14756716208467 9.5 180
1 2.7047696814825 7.5 1
1 2.57153495869716 9.5 7
1 1.93321479943006 6.5 180
1 2.37153344935177 2 30
1 1.36584653884529 7.5 90
1 1.86765367774569 2 1
1 2.04673717320839 1 1
0 4.46344018993659 0.5 90
1 3.61569115176462 1.5 30
1 1.53251144460955 5 15
1 4.4743452083585 3 365
0 1.8786758213464 1 365
1 1.32148024493654 8.5 365
1 2.25587233355327 9 30
1 2.17472209183143 9.5 365
1 1.57764539144046 6 15
1 2.36515888121176 2 7
1 4.5494710500061 5.5 7
1 1.52861129684425 8 7
1 2.66929041158437 7 1
1 2.21391133201359 2.5 7
1 2.18782381112578 7 180
1 2.23449819557754 6.5 365
1 2.12989725887928 3.5 365
1 1.83601901171096 3 1
1 3.58378208678914 9 1
0 2.72629686705477 2.5 180
1 1.21312194451457 5 7
0 1.23961910167418 6 15
0 1.05901116764289 8.5 30
0 1.19165483088 8.5 365
1 2.91925728146453 0.5 1
0 1.46741912551806 5 30
0 1.18295406005927 7 90
0 1.08451698691351 3 15
1 4.27730110981793 9 1
0 1.59688350421493 3.5 7
0 2.53917127897148 4 90
0 1.05442094730097 9.25 90
0 0.990534594951896 7.5 90
0 0.928537338928436 7.5 7
0 1.57148122601211 5.5 90
0 3.28774245742534 3.5 30
0 1.4213053118292 1.5 90
0 6.5070919598802 5.5 7
0 0.867705297350767 9 365
0 1.95965037529822 2.5 30
0 0.884028864718857 4 30
0 2.33299443504075 1 7
0 0.843929489434231 1.5 15
0 3.08259559058934 7.5 30
0 2.73845343443099 1 30
1 1.98465509200469 9.5 15
0 3.87610450101783 4 15
0 1.24397718474211 9 90
0 1.23234919001698 6.5 30
0 1.14588816657488 9.5 90
0 1.423633929473 6.5 90
1 2.08096338479663 8 7
0 2.18190838576993 4.5 180
1 1.58761220095039 9.5 1
0 1.2662460624997 9.25 365
0 2.62384161536465 6 7
0 1.8364422320883 1 90
0 2.05969158041989 5.5 15
1 1.3346643744735 8 1
1 1.49861396838969 9.25 7
0 1.69114089888171 4.5 15
0 1.63243824135861 0.5 365
0 1.33580211881781 0.5 7
0 5.21608931700757 4.5 7
0 1.62456579913851 2 7
0 0.880775018536951 5 180
0 1.35589603026165 6 90
0 1.64022525466862 4 365
0 1.20722734811716 5.5 180
1 1.84869539755164 4 7
1 5.59315240310389 8 90
0 3.87165404603002 2.5 180
0 2.14524427993456 9 180
1 4.31401562775136 4 15
1 1.58095176285133 5.5 1
0 1.71308375807712 2.5 365
0 3.08894419801072 9 365
0 1.77446580500691 1 180
1 3.02513904840453 5.5 90
0 6.96791585101164 5.5 180
1 1.96812021633377 9.25 15
1 2.43278569262475 6 7
0 2.14380376099143 1 7
0 2.69770383328432 0.5 365
0 1.73670651839348 2 90
1 2.54444372330909 5 30
1 1.47039978022804 1.5 1
1 3.88065849707345 5.5 30
1 1.57662748909206 9 1
0 2.04245727421949 2 15
1 7.80583512817975 4.5 30
1 2.44217442293302 8.5 15
1 1.70074969172128 6.5 1
0 2.26761352916947 0 1
0 4.29465676736436 7.5 90
1 1.55024202348432 5 1
1 1.53690756316064 2.5 1
0 5.12883769860491 6.5 180
0 5.51928475155728 1.5 30
0 4.2942712806398 8.5 365
1 2.09881712624337 2.5 7
1 1.56016626945348 9.5 15
1 2.56247496374999 8.5 7
0 1.88271211204119 7 365
1 5.29471351875691 6 30
1 3.04322341780062 7 30
0 1.75406670398661 0.5 30
0 2.17889754413045 3.5 90
1 1.82495611577178 3 7
1 2.20032149052713 9.25 365
